briefing_date,ticker,source,verdict,conviction,score,horizon_days,entry_date,entry_price,exit_date,exit_price,fwd_return_pct,bench_return_pct,excess_pct,outcome,correct,sub_valuation,sub_quality,sub_momentum,sub_risk
2026-08-23,LUTS,v8b,REDUCE,medium,37.3,5,2026-08-23,1.38,,,,,,pending,,50.0,75.0,15.7,15.0
2026-08-23,LUTS,v8b,REDUCE,medium,37.3,21,2026-08-23,1.38,,,,,,pending,,50.0,75.0,15.7,15.0
2026-08-23,CAED,v8b,REDUCE,medium,47.5,5,2026-08-23,153.08,,,,,,pending,,50.0,80.0,36.4,25.0
2026-08-23,CAED,v8b,REDUCE,medium,47.5,21,2026-08-23,153.08,,,,,,pending,,50.0,80.0,36.4,25.0
2026-08-23,NAHO,v8b,HOLD,medium,55.5,5,2026-08-23,0.142,,,,,,pending,,50.0,75.0,47.0,55.0
2026-08-23,NAHO,v8b,HOLD,medium,55.5,21,2026-08-23,0.142,,,,,,pending,,50.0,75.0,47.0,55.0
2026-08-23,AMES,v8b,REDUCE,medium,37.7,5,2026-08-23,147.4,,,,,,pending,,50.0,62.0,30.4,5.0
2026-08-23,AMES,v8b,REDUCE,medium,37.7,21,2026-08-23,147.4,,,,,,pending,,50.0,62.0,30.4,5.0
2026-08-23,AALR,v8b,HOLD,medium,54.6,5,2026-08-23,326.97,,,,,,pending,,50.0,50.0,75.8,25.0
2026-08-23,AALR,v8b,HOLD,medium,54.6,21,2026-08-23,326.97,,,,,,pending,,50.0,50.0,75.8,25.0
2026-08-23,ABUK,v8b,HOLD,medium,62.1,5,2026-08-23,76.7,,,,,,pending,,44.0,87.0,70.0,40.0
2026-08-23,ABUK,v8b,HOLD,medium,62.1,21,2026-08-23,76.7,,,,,,pending,,44.0,87.0,70.0,40.0
2026-08-23,ACAMD,v8b,ABSTAIN,none,65.7,5,2026-08-23,2.0,,,,,,pending,,50.0,92.0,65.0,55.0
2026-08-23,ACAMD,v8b,ABSTAIN,none,65.7,21,2026-08-23,2.0,,,,,,pending,,50.0,92.0,65.0,55.0
2026-08-23,ACGC,v8b,HOLD,medium,57.7,5,2026-08-23,14.08,,,,,,pending,,50.0,50.0,71.9,50.0
2026-08-23,ACGC,v8b,HOLD,medium,57.7,21,2026-08-23,14.08,,,,,,pending,,50.0,50.0,71.9,50.0
2026-08-23,ADCI,v8b,ABSTAIN,none,65.4,5,2026-08-23,295.13,,,,,,pending,,50.0,81.0,73.9,50.0
2026-08-23,ADCI,v8b,ABSTAIN,none,65.4,21,2026-08-23,295.13,,,,,,pending,,50.0,81.0,73.9,50.0
2026-08-23,ADIB,v8b,ABSTAIN,none,67.0,5,2026-08-23,54.06,,,,,,pending,,50.0,87.0,72.0,55.0
2026-08-23,ADIB,v8b,ABSTAIN,none,67.0,21,2026-08-23,54.06,,,,,,pending,,50.0,87.0,72.0,55.0
2026-08-23,ADPC,v8b,HOLD,medium,55.4,5,2026-08-23,3.96,,,,,,pending,,50.0,62.0,55.0,55.0
2026-08-23,ADPC,v8b,HOLD,medium,55.4,21,2026-08-23,3.96,,,,,,pending,,50.0,62.0,55.0,55.0
2026-08-23,AFDI,v8b,HOLD,medium,54.7,5,2026-08-23,63.05,,,,,,pending,,50.0,35.0,73.1,50.0
2026-08-23,AFDI,v8b,HOLD,medium,54.7,21,2026-08-23,63.05,,,,,,pending,,50.0,35.0,73.1,50.0
2026-08-23,AFMC,v8b,REDUCE,medium,36.0,5,2026-08-23,232.16,,,,,,pending,,50.0,86.0,0,25.0
2026-08-23,AFMC,v8b,REDUCE,medium,36.0,21,2026-08-23,232.16,,,,,,pending,,50.0,86.0,0,25.0
2026-08-23,AIFI,v8b,ABSTAIN,none,66.1,5,2026-08-23,2.25,,,,,,pending,,50.0,75.0,77.0,55.0
2026-08-23,AIFI,v8b,ABSTAIN,none,66.1,21,2026-08-23,2.25,,,,,,pending,,50.0,75.0,77.0,55.0
2026-08-23,AJWA,v8b,HOLD,medium,59.2,5,2026-08-23,181.94,,,,,,pending,,50.0,50.0,76.1,50.0
2026-08-23,AJWA,v8b,HOLD,medium,59.2,21,2026-08-23,181.94,,,,,,pending,,50.0,50.0,76.1,50.0
2026-08-23,ALCN,v8b,ABSTAIN,none,74.5,5,2026-08-23,31.0,,,,,,pending,,50.0,92.0,90.0,55.0
2026-08-23,ALCN,v8b,ABSTAIN,none,74.5,21,2026-08-23,31.0,,,,,,pending,,50.0,92.0,90.0,55.0
2026-08-23,ALUM,v8b,HOLD,medium,62.4,5,2026-08-23,28.93,,,,,,pending,,50.0,35.0,95.0,50.0
2026-08-23,ALUM,v8b,HOLD,medium,62.4,21,2026-08-23,28.93,,,,,,pending,,50.0,35.0,95.0,50.0
2026-08-23,AMER,v8b,REDUCE,medium,40.8,5,2026-08-23,5.82,,,,,,pending,,50.0,62.0,29.0,25.0
2026-08-23,AMER,v8b,REDUCE,medium,40.8,21,2026-08-23,5.82,,,,,,pending,,50.0,62.0,29.0,25.0
2026-08-23,AMIA,v8b,AVOID,medium,34.0,5,2026-08-23,20.34,,,,,,pending,,50.0,69.0,0,35.0
2026-08-23,AMIA,v8b,AVOID,medium,34.0,21,2026-08-23,20.34,,,,,,pending,,50.0,69.0,0,35.0
2026-08-23,AMOC,v8b,HOLD,medium,64.4,5,2026-08-23,11.1,,,,,,pending,,54.0,67.0,77.4,50.0
2026-08-23,AMOC,v8b,HOLD,medium,64.4,21,2026-08-23,11.1,,,,,,pending,,54.0,67.0,77.4,50.0
2026-08-23,AMPI,v8b,HOLD,medium,62.5,5,2026-08-23,2.96,,,,,,pending,,50.0,75.0,67.0,55.0
2026-08-23,AMPI,v8b,HOLD,medium,62.5,21,2026-08-23,2.96,,,,,,pending,,50.0,75.0,67.0,55.0
2026-08-23,APSW,v8b,REDUCE,medium,46.8,5,2026-08-23,8.69,,,,,,pending,,50.0,55.0,35.0,55.0
2026-08-23,APSW,v8b,REDUCE,medium,46.8,21,2026-08-23,8.69,,,,,,pending,,50.0,55.0,35.0,55.0
2026-08-23,ARAB,v8b,HOLD,medium,56.9,5,2026-08-23,0.25,,,,,,pending,,50.0,62.0,67.0,40.0
2026-08-23,ARAB,v8b,HOLD,medium,56.9,21,2026-08-23,0.25,,,,,,pending,,50.0,62.0,67.0,40.0
2026-08-23,ARCC,v8b,ABSTAIN,none,69.3,5,2026-08-23,75.59,,,,,,pending,,58.0,92.0,80.0,35.0
2026-08-23,ARCC,v8b,ABSTAIN,none,69.3,21,2026-08-23,75.59,,,,,,pending,,58.0,92.0,80.0,35.0
2026-08-23,AREH,v8b,HOLD,medium,55.5,5,2026-08-23,1.48,,,,,,pending,,50.0,40.0,72.0,50.0
2026-08-23,AREH,v8b,HOLD,medium,55.5,21,2026-08-23,1.48,,,,,,pending,,50.0,40.0,72.0,50.0
2026-08-23,ARVA,v8b,HOLD,medium,54.4,5,2026-08-23,12.35,,,,,,pending,,50.0,35.0,62.0,70.0
2026-08-23,ARVA,v8b,HOLD,medium,54.4,21,2026-08-23,12.35,,,,,,pending,,50.0,35.0,62.0,70.0
2026-08-23,ASCM,v8b,ABSTAIN,none,67.8,5,2026-08-23,63.11,,,,,,pending,,50.0,75.0,84.5,50.0
2026-08-23,ASCM,v8b,ABSTAIN,none,67.8,21,2026-08-23,63.11,,,,,,pending,,50.0,75.0,84.5,50.0
2026-08-23,ASPI,v8b,HOLD,medium,57.6,5,2026-08-23,0.508,,,,,,pending,,50.0,50.0,84.6,25.0
2026-08-23,ASPI,v8b,HOLD,medium,57.6,21,2026-08-23,0.508,,,,,,pending,,50.0,50.0,84.6,25.0
2026-08-23,ATLC,v8b,HOLD,medium,60.1,5,2026-08-23,5.53,,,,,,pending,,54.0,56.0,72.0,50.0
2026-08-23,ATLC,v8b,HOLD,medium,60.1,21,2026-08-23,5.53,,,,,,pending,,54.0,56.0,72.0,50.0
2026-08-23,ATQA,v8b,HOLD,medium,57.0,5,2026-08-23,11.07,,,,,,pending,,50.0,35.0,77.0,55.0
2026-08-23,ATQA,v8b,HOLD,medium,57.0,21,2026-08-23,11.07,,,,,,pending,,50.0,35.0,77.0,55.0
2026-08-23,AXPH,v8b,ABSTAIN,none,65.3,5,2026-08-23,1504.15,,,,,,pending,,50.0,80.0,66.6,65.0
2026-08-23,AXPH,v8b,ABSTAIN,none,65.3,21,2026-08-23,1504.15,,,,,,pending,,50.0,80.0,66.6,65.0
2026-08-23,BIDI,v8b,HOLD,medium,59.3,5,2026-08-23,2.12,,,,,,pending,,50.0,62.0,68.7,50.0
2026-08-23,BIDI,v8b,HOLD,medium,59.3,21,2026-08-23,2.12,,,,,,pending,,50.0,62.0,68.7,50.0
2026-08-23,BIGP,v8b,HOLD,medium,55.1,5,2026-08-23,0.247,,,,,,pending,,50.0,62.0,80.0,5.0
2026-08-23,BIGP,v8b,HOLD,medium,55.1,21,2026-08-23,0.247,,,,,,pending,,50.0,62.0,80.0,5.0
2026-08-23,BINV,v8b,ABSTAIN,none,67.9,5,2026-08-23,48.77,,,,,,pending,,50.0,79.0,72.0,70.0
2026-08-23,BINV,v8b,ABSTAIN,none,67.9,21,2026-08-23,48.77,,,,,,pending,,50.0,79.0,72.0,70.0
2026-08-23,BIOC,v8b,AVOID,medium,30.6,5,2026-08-23,462.0,,,,,,pending,,50.0,62.0,0,25.0
2026-08-23,BIOC,v8b,AVOID,medium,30.6,21,2026-08-23,462.0,,,,,,pending,,50.0,62.0,0,25.0
2026-08-23,BTFH,v8b,REDUCE,medium,45.5,5,2026-08-23,2.97,,,,,,pending,,50.0,50.0,27.0,70.0
2026-08-23,BTFH,v8b,REDUCE,medium,45.5,21,2026-08-23,2.97,,,,,,pending,,50.0,50.0,27.0,70.0
2026-08-23,CANA,v8b,REDUCE,medium,45.7,5,2026-08-23,41.35,,,,,,pending,,50.0,87.0,37.0,5.0
2026-08-23,CANA,v8b,REDUCE,medium,45.7,21,2026-08-23,41.35,,,,,,pending,,50.0,87.0,37.0,5.0
2026-08-23,CCAP,v8b,ABSTAIN,none,66.7,5,2026-08-23,5.71,,,,,,pending,,50.0,62.0,89.7,50.0
2026-08-23,CCAP,v8b,ABSTAIN,none,66.7,21,2026-08-23,5.71,,,,,,pending,,50.0,62.0,89.7,50.0
2026-08-23,CCRS,v8b,HOLD,medium,59.8,5,2026-08-23,2.92,,,,,,pending,,50.0,55.0,72.1,55.0
2026-08-23,CCRS,v8b,HOLD,medium,59.8,21,2026-08-23,2.92,,,,,,pending,,50.0,55.0,72.1,55.0
2026-08-23,CEFM,v8b,HOLD,medium,62.9,5,2026-08-23,147.1,,,,,,pending,,54.0,80.0,72.4,35.0
2026-08-23,CEFM,v8b,HOLD,medium,62.9,21,2026-08-23,147.1,,,,,,pending,,54.0,80.0,72.4,35.0
2026-08-23,CERA,v8b,REDUCE,medium,46.6,5,2026-08-23,1.29,,,,,,pending,,50.0,23.0,55.0,55.0
2026-08-23,CERA,v8b,REDUCE,medium,46.6,21,2026-08-23,1.29,,,,,,pending,,50.0,23.0,55.0,55.0
2026-08-23,CFGH,v8b,HOLD,medium,53.8,5,2026-08-23,0.116,,,,,,pending,,50.0,63.0,50.0,55.0
2026-08-23,CFGH,v8b,HOLD,medium,53.8,21,2026-08-23,0.116,,,,,,pending,,50.0,63.0,50.0,55.0
2026-08-23,CICH,v8b,HOLD,medium,63.9,5,2026-08-23,12.47,,,,,,pending,,54.0,69.0,72.0,55.0
2026-08-23,CICH,v8b,HOLD,medium,63.9,21,2026-08-23,12.47,,,,,,pending,,54.0,69.0,72.0,55.0
2026-08-23,CIEB,v8b,ABSTAIN,none,69.4,5,2026-08-23,24.8,,,,,,pending,,58.0,92.0,70.0,55.0
2026-08-23,CIEB,v8b,ABSTAIN,none,69.4,21,2026-08-23,24.8,,,,,,pending,,58.0,92.0,70.0,55.0
2026-08-23,CIRA,v8b,HOLD,medium,58.8,5,2026-08-23,35.83,,,,,,pending,,50.0,63.0,59.0,65.0
2026-08-23,CIRA,v8b,HOLD,medium,58.8,21,2026-08-23,35.83,,,,,,pending,,50.0,63.0,59.0,65.0
2026-08-23,CLHO,v8b,HOLD,low,56.5,5,2026-08-23,17.45,,,,,,pending,,30.0,62.0,72.0,55.0
2026-08-23,CLHO,v8b,HOLD,low,56.5,21,2026-08-23,17.45,,,,,,pending,,30.0,62.0,72.0,55.0
2026-08-23,CNFN,v8b,HOLD,medium,58.3,5,2026-08-23,4.85,,,,,,pending,,50.0,75.0,55.0,55.0
2026-08-23,CNFN,v8b,HOLD,medium,58.3,21,2026-08-23,4.85,,,,,,pending,,50.0,75.0,55.0,55.0
2026-08-23,COMI,v8b,HOLD,medium,60.3,5,2026-08-23,139.48,,,,,,pending,,54.0,92.0,47.0,55.0
2026-08-23,COMI,v8b,HOLD,medium,60.3,21,2026-08-23,139.48,,,,,,pending,,54.0,92.0,47.0,55.0
2026-08-23,COPR,v8b,REDUCE,medium,48.0,5,2026-08-23,0.527,,,,,,pending,,50.0,40.0,50.7,50.0
2026-08-23,COPR,v8b,REDUCE,medium,48.0,21,2026-08-23,0.527,,,,,,pending,,50.0,40.0,50.7,50.0
2026-08-23,COSG,v8b,ABSTAIN,none,67.8,5,2026-08-23,1.86,,,,,,pending,,50.0,75.0,82.0,55.0
2026-08-23,COSG,v8b,ABSTAIN,none,67.8,21,2026-08-23,1.86,,,,,,pending,,50.0,75.0,82.0,55.0
2026-08-23,CPCI,v8b,ABSTAIN,none,66.1,5,2026-08-23,543.78,,,,,,pending,,54.0,80.0,66.1,65.0
2026-08-23,CPCI,v8b,ABSTAIN,none,66.1,21,2026-08-23,543.78,,,,,,pending,,54.0,80.0,66.1,65.0
2026-08-23,CSAG,v8b,ABSTAIN,none,70.2,5,2026-08-23,41.53,,,,,,pending,,58.0,80.0,80.0,55.0
2026-08-23,CSAG,v8b,ABSTAIN,none,70.2,21,2026-08-23,41.53,,,,,,pending,,58.0,80.0,80.0,55.0
2026-08-23,DAPH,v8b,HOLD,medium,56.8,5,2026-08-23,113.4,,,,,,pending,,50.0,10.0,95.0,50.0
2026-08-23,DAPH,v8b,HOLD,medium,56.8,21,2026-08-23,113.4,,,,,,pending,,50.0,10.0,95.0,50.0
2026-08-23,DOMT,v8b,ABSTAIN,none,67.2,5,2026-08-23,28.09,,,,,,pending,,60.0,65.0,72.0,70.0
2026-08-23,DOMT,v8b,ABSTAIN,none,67.2,21,2026-08-23,28.09,,,,,,pending,,60.0,65.0,72.0,70.0
2026-08-23,DSCW,v8b,HOLD,medium,62.5,5,2026-08-23,1.91,,,,,,pending,,50.0,75.0,67.0,55.0
2026-08-23,DSCW,v8b,HOLD,medium,62.5,21,2026-08-23,1.91,,,,,,pending,,50.0,75.0,67.0,55.0
2026-08-23,DTPP,v8b,REDUCE,medium,44.4,5,2026-08-23,295.73,,,,,,pending,,54.0,75.0,28.0,25.0
2026-08-23,DTPP,v8b,REDUCE,medium,44.4,21,2026-08-23,295.73,,,,,,pending,,54.0,75.0,28.0,25.0
2026-08-23,EALR,v8b,HOLD,medium,58.5,5,2026-08-23,405.95,,,,,,pending,,50.0,50.0,82.0,35.0
2026-08-23,EALR,v8b,HOLD,medium,58.5,21,2026-08-23,405.95,,,,,,pending,,50.0,50.0,82.0,35.0
2026-08-23,EASB,v8b,REDUCE,medium,45.6,5,2026-08-23,7.26,,,,,,pending,,50.0,55.0,47.1,25.0
2026-08-23,EASB,v8b,REDUCE,medium,45.6,21,2026-08-23,7.26,,,,,,pending,,50.0,55.0,47.1,25.0
2026-08-23,EAST,v8b,HOLD,low,51.0,5,2026-08-23,35.8,,,,,,pending,,30.0,92.0,37.0,55.0
2026-08-23,EAST,v8b,HOLD,low,51.0,21,2026-08-23,35.8,,,,,,pending,,30.0,92.0,37.0,55.0
2026-08-23,EBSC,v8b,HOLD,medium,52.9,5,2026-08-23,1.9,,,,,,pending,,50.0,55.0,55.0,50.0
2026-08-23,EBSC,v8b,HOLD,medium,52.9,21,2026-08-23,1.9,,,,,,pending,,50.0,55.0,55.0,50.0
2026-08-23,ECAP,v8b,ABSTAIN,none,66.9,5,2026-08-23,36.1,,,,,,pending,,50.0,75.0,82.0,50.0
2026-08-23,ECAP,v8b,ABSTAIN,none,66.9,21,2026-08-23,36.1,,,,,,pending,,50.0,75.0,82.0,50.0
2026-08-23,EDFM,v8b,ABSTAIN,none,71.1,5,2026-08-23,404.31,,,,,,pending,,54.0,80.0,70.0,85.0
2026-08-23,EDFM,v8b,ABSTAIN,none,71.1,21,2026-08-23,404.31,,,,,,pending,,54.0,80.0,70.0,85.0
2026-08-23,EEII,v8b,HOLD,medium,61.4,5,2026-08-23,2.95,,,,,,pending,,50.0,35.0,92.0,50.0
2026-08-23,EEII,v8b,HOLD,medium,61.4,21,2026-08-23,2.95,,,,,,pending,,50.0,35.0,92.0,50.0
2026-08-23,EFIC,v8b,HOLD,medium,56.6,5,2026-08-23,208.97,,,,,,pending,,50.0,75.0,50.0,55.0
2026-08-23,EFIC,v8b,HOLD,medium,56.6,21,2026-08-23,208.97,,,,,,pending,,50.0,75.0,50.0,55.0
2026-08-23,EFID,v8b,HOLD,medium,60.2,5,2026-08-23,32.36,,,,,,pending,,30.0,86.0,67.0,55.0
2026-08-23,EFID,v8b,HOLD,medium,60.2,21,2026-08-23,32.36,,,,,,pending,,30.0,86.0,67.0,55.0
2026-08-23,EFIH,v8b,HOLD,medium,63.8,5,2026-08-23,24.0,,,,,,pending,,20.0,97.0,77.0,55.0
2026-08-23,EFIH,v8b,HOLD,medium,63.8,21,2026-08-23,24.0,,,,,,pending,,20.0,97.0,77.0,55.0
2026-08-23,EGAL,v8b,ABSTAIN,none,70.1,5,2026-08-23,343.0,,,,,,pending,,50.0,92.0,80.0,50.0
2026-08-23,EGAL,v8b,ABSTAIN,none,70.1,21,2026-08-23,343.0,,,,,,pending,,50.0,92.0,80.0,50.0
2026-08-23,EGAS,v8b,ABSTAIN,none,67.1,5,2026-08-23,57.65,,,,,,pending,,50.0,55.0,85.0,70.0
2026-08-23,EGAS,v8b,ABSTAIN,none,67.1,21,2026-08-23,57.65,,,,,,pending,,50.0,55.0,85.0,70.0
2026-08-23,EGBE,v8b,ABSTAIN,none,73.3,5,2026-08-23,0.54,,,,,,pending,,50.0,87.0,90.0,55.0
2026-08-23,EGBE,v8b,ABSTAIN,none,73.3,21,2026-08-23,0.54,,,,,,pending,,50.0,87.0,90.0,55.0
2026-08-23,EGCH,v8b,HOLD,medium,64.9,5,2026-08-23,13.85,,,,,,pending,,50.0,81.0,70.0,55.0
2026-08-23,EGCH,v8b,HOLD,medium,64.9,21,2026-08-23,13.85,,,,,,pending,,50.0,81.0,70.0,55.0
2026-08-23,EGREF,v8b,ABSTAIN,none,56.1,5,2026-08-23,24.06,,,,,,pending,,50.0,55.0,77.0,25.0
2026-08-23,EGREF,v8b,ABSTAIN,none,56.1,21,2026-08-23,24.06,,,,,,pending,,50.0,55.0,77.0,25.0
2026-08-23,EGSA,v8b,HOLD,medium,63.7,5,2026-08-23,8.69,,,,,,pending,,54.0,52.0,67.0,85.0
2026-08-23,EGSA,v8b,HOLD,medium,63.7,21,2026-08-23,8.69,,,,,,pending,,54.0,52.0,67.0,85.0
2026-08-23,EGTS,v8b,REDUCE,medium,45.7,5,2026-08-23,17.2,,,,,,pending,,50.0,55.0,52.7,15.0
2026-08-23,EGTS,v8b,REDUCE,medium,45.7,21,2026-08-23,17.2,,,,,,pending,,50.0,55.0,52.7,15.0
2026-08-23,EHDR,v8b,ABSTAIN,none,67.0,5,2026-08-23,2.92,,,,,,pending,,50.0,55.0,95.0,50.0
2026-08-23,EHDR,v8b,ABSTAIN,none,67.0,21,2026-08-23,2.92,,,,,,pending,,50.0,55.0,95.0,50.0
2026-08-23,EIPI,v8b,ABSTAIN,none,73.6,5,2026-08-23,133.82,,,,,,pending,,85.0,81.0,80.9,35.0
2026-08-23,EIPI,v8b,ABSTAIN,none,73.6,21,2026-08-23,133.82,,,,,,pending,,85.0,81.0,80.9,35.0
2026-08-23,ELEC,v8b,REDUCE,medium,48.4,5,2026-08-23,2.08,,,,,,pending,,50.0,35.0,37.0,85.0
2026-08-23,ELEC,v8b,REDUCE,medium,48.4,21,2026-08-23,2.08,,,,,,pending,,50.0,35.0,37.0,85.0
2026-08-23,ELKA,v8b,HOLD,medium,50.1,5,2026-08-23,1.73,,,,,,pending,,50.0,35.0,60.0,50.0
2026-08-23,ELKA,v8b,HOLD,medium,50.1,21,2026-08-23,1.73,,,,,,pending,,50.0,35.0,60.0,50.0
2026-08-23,ELNA,v8b,HOLD,medium,50.3,5,2026-08-23,37.01,,,,,,pending,,50.0,55.0,45.0,55.0
2026-08-23,ELNA,v8b,HOLD,medium,50.3,21,2026-08-23,37.01,,,,,,pending,,50.0,55.0,45.0,55.0
2026-08-23,ELSH,v8b,REDUCE,medium,47.2,5,2026-08-23,13.16,,,,,,pending,,50.0,35.0,64.4,25.0
2026-08-23,ELSH,v8b,REDUCE,medium,47.2,21,2026-08-23,13.16,,,,,,pending,,50.0,35.0,64.4,25.0
2026-08-23,ELWA,v8b,HOLD,medium,61.6,5,2026-08-23,1.91,,,,,,pending,,50.0,35.0,90.0,55.0
2026-08-23,ELWA,v8b,HOLD,medium,61.6,21,2026-08-23,1.91,,,,,,pending,,50.0,35.0,90.0,55.0
2026-08-23,EMFD,v8b,HOLD,low,52.8,5,2026-08-23,12.17,,,,,,pending,,40.0,35.0,72.0,55.0
2026-08-23,EMFD,v8b,HOLD,low,52.8,21,2026-08-23,12.17,,,,,,pending,,40.0,35.0,72.0,55.0
2026-08-23,ENGC,v8b,HOLD,medium,63.2,5,2026-08-23,47.53,,,,,,pending,,50.0,50.0,85.0,55.0
2026-08-23,ENGC,v8b,HOLD,medium,63.2,21,2026-08-23,47.53,,,,,,pending,,50.0,50.0,85.0,55.0
2026-08-23,EOSB,v8b,ABSTAIN,none,69.0,5,2026-08-23,1.57,,,,,,pending,,50.0,75.0,70.0,85.0
2026-08-23,EOSB,v8b,ABSTAIN,none,69.0,21,2026-08-23,1.57,,,,,,pending,,50.0,75.0,70.0,85.0
2026-08-23,EPCO,v8b,HOLD,medium,62.5,5,2026-08-23,11.0,,,,,,pending,,50.0,67.0,72.0,55.0
2026-08-23,EPCO,v8b,HOLD,medium,62.5,21,2026-08-23,11.0,,,,,,pending,,50.0,67.0,72.0,55.0
2026-08-23,EPPK,v8b,ABSTAIN,none,65.2,5,2026-08-23,13.18,,,,,,pending,,50.0,75.0,77.0,50.0
2026-08-23,EPPK,v8b,ABSTAIN,none,65.2,21,2026-08-23,13.18,,,,,,pending,,50.0,75.0,77.0,50.0
2026-08-23,ETEL,v8b,ABSTAIN,none,70.5,5,2026-08-23,116.5,,,,,,pending,,50.0,87.0,82.0,55.0
2026-08-23,ETEL,v8b,ABSTAIN,none,70.5,21,2026-08-23,116.5,,,,,,pending,,50.0,87.0,82.0,55.0
2026-08-23,ETRS,v8b,ABSTAIN,none,75.3,5,2026-08-23,11.0,,,,,,pending,,50.0,80.0,95.0,65.0
2026-08-23,ETRS,v8b,ABSTAIN,none,75.3,21,2026-08-23,11.0,,,,,,pending,,50.0,80.0,95.0,65.0
2026-08-23,EXPA,v8b,ABSTAIN,none,72.4,5,2026-08-23,19.99,,,,,,pending,,50.0,87.0,72.0,85.0
2026-08-23,EXPA,v8b,ABSTAIN,none,72.4,21,2026-08-23,19.99,,,,,,pending,,50.0,87.0,72.0,85.0
2026-08-23,FAIT,v8b,ABSTAIN,none,70.1,5,2026-08-23,42.4,,,,,,pending,,89.0,55.0,67.0,70.0
2026-08-23,FAIT,v8b,ABSTAIN,none,70.1,21,2026-08-23,42.4,,,,,,pending,,89.0,55.0,67.0,70.0
2026-08-23,FAITA,v8b,HOLD,medium,55.6,5,2026-08-23,0.999,,,,,,pending,,54.0,55.0,42.0,85.0
2026-08-23,FAITA,v8b,HOLD,medium,55.6,21,2026-08-23,0.999,,,,,,pending,,54.0,55.0,42.0,85.0
2026-08-23,FIRE,v8b,HOLD,medium,52.3,5,2026-08-23,5.37,,,,,,pending,,50.0,62.0,56.6,35.0
2026-08-23,FIRE,v8b,HOLD,medium,52.3,21,2026-08-23,5.37,,,,,,pending,,50.0,62.0,56.6,35.0
2026-08-23,FNAR,v8b,REDUCE,medium,48.2,5,2026-08-23,12.52,,,,,,pending,,50.0,40.0,59.0,35.0
2026-08-23,FNAR,v8b,REDUCE,medium,48.2,21,2026-08-23,12.52,,,,,,pending,,50.0,40.0,59.0,35.0
2026-08-23,FTNS,v8b,REDUCE,medium,45.8,5,2026-08-23,1.43,,,,,,pending,,50.0,35.0,45.0,55.0
2026-08-23,FTNS,v8b,REDUCE,medium,45.8,21,2026-08-23,1.43,,,,,,pending,,50.0,35.0,45.0,55.0
2026-08-23,FWRY,v8b,ABSTAIN,none,66.3,5,2026-08-23,19.05,,,,,,pending,,50.0,87.0,70.0,55.0
2026-08-23,FWRY,v8b,ABSTAIN,none,66.3,21,2026-08-23,19.05,,,,,,pending,,50.0,87.0,70.0,55.0
2026-08-23,GBCO,v8b,REDUCE,medium,49.8,5,2026-08-23,29.8,,,,,,pending,,50.0,50.0,47.0,55.0
2026-08-23,GBCO,v8b,REDUCE,medium,49.8,21,2026-08-23,29.8,,,,,,pending,,50.0,50.0,47.0,55.0
2026-08-23,GDWA,v8b,REDUCE,medium,45.7,5,2026-08-23,0.782,,,,,,pending,,50.0,35.0,37.0,70.0
2026-08-23,GDWA,v8b,REDUCE,medium,45.7,21,2026-08-23,0.782,,,,,,pending,,50.0,35.0,37.0,70.0
2026-08-23,GGCC,v8b,HOLD,medium,54.7,5,2026-08-23,0.919,,,,,,pending,,50.0,68.0,74.9,5.0
2026-08-23,GGCC,v8b,HOLD,medium,54.7,21,2026-08-23,0.919,,,,,,pending,,50.0,68.0,74.9,5.0
2026-08-23,GIHD,v8b,HOLD,medium,62.5,5,2026-08-23,63.47,,,,,,pending,,50.0,80.0,73.9,35.0
2026-08-23,GIHD,v8b,HOLD,medium,62.5,21,2026-08-23,63.47,,,,,,pending,,50.0,80.0,73.9,35.0
2026-08-23,GMCI,v8b,HOLD,medium,62.5,5,2026-08-23,1.91,,,,,,pending,,50.0,75.0,67.0,55.0
2026-08-23,GMCI,v8b,HOLD,medium,62.5,21,2026-08-23,1.91,,,,,,pending,,50.0,75.0,67.0,55.0
2026-08-23,GRCA,v8b,HOLD,medium,62.6,5,2026-08-23,79.01,,,,,,pending,,50.0,52.0,84.4,50.0
2026-08-23,GRCA,v8b,HOLD,medium,62.6,21,2026-08-23,79.01,,,,,,pending,,50.0,52.0,84.4,50.0
2026-08-23,GSSC,v8b,HOLD,medium,64.3,5,2026-08-23,289.94,,,,,,pending,,50.0,75.0,72.0,55.0
2026-08-23,GSSC,v8b,HOLD,medium,64.3,21,2026-08-23,289.94,,,,,,pending,,50.0,75.0,72.0,55.0
2026-08-23,HDBK,v8b,REDUCE,medium,37.6,5,2026-08-23,90.76,,,,,,pending,,64.0,52.0,27.0,5.0
2026-08-23,HDBK,v8b,REDUCE,medium,37.6,21,2026-08-23,90.76,,,,,,pending,,64.0,52.0,27.0,5.0
2026-08-23,HELI,v8b,HOLD,low,52.0,5,2026-08-23,7.48,,,,,,pending,,24.0,50.0,73.4,50.0
2026-08-23,HELI,v8b,HOLD,low,52.0,21,2026-08-23,7.48,,,,,,pending,,24.0,50.0,73.4,50.0
2026-08-23,HRHO,v8b,HOLD,medium,55.3,5,2026-08-23,26.09,,,,,,pending,,85.0,56.0,27.0,70.0
2026-08-23,HRHO,v8b,HOLD,medium,55.3,21,2026-08-23,26.09,,,,,,pending,,85.0,56.0,27.0,70.0
